Course code,Study Period,Academic Year,Teacher Id,Hours,Course Instance
1247,4.0,2013-2014,19790618-0048,120.0,I-3161
1233,1.0,2013-2014,19640414-0013,260.0,I-3162
1233,1.0,2013-2014,19760524-0046,140.0,I-3162
1233,1.0,2013-2014,19910820-0078,120.0,I-3162
1214,2.0,2013-2014,19580515-0017,240.0,I-3163
1214,2.0,2013-2014,19770713-0042,100.0,I-3163
1214,2.0,2013-2014,19900616-0124,140.0,I-3163
1127,1.0,2013-2014,19590129-0004,260.0,I-3164
1127,1.0,2013-2014,19750331-0036,100.0,I-3164
1127,1.0,2013-2014,19930228-0086,120.0,I-3164
1091,4.0,2013-2014,19580515-0017,240.0,I-3165
1091,4.0,2013-2014,19790702-0038,100.0,I-3165
1205,3.0,2014-2015,19600814-0002,240.0,I-3166
1205,3.0,2014-2015,19750512-0043,120.0,I-3166
1022,3.0,2014-2015,19570826-0012,260.0,I-3167
1022,3.0,2014-2015,19750220-0037,140.0,I-3167
1037,4.0,2014-2015,19650303-0019,260.0,I-3168
1037,4.0,2014-2015,19750331-0036,120.0,I-3168
1013,2.0,2014-2015,19660630-0020,240.0,I-3169
1013,2.0,2014-2015,19770713-0042,120.0,I-3169
1243,3.0,2014-2015,19600529-0021,260.0,I-3170
1243,3.0,2014-2015,19780317-0052,120.0,I-3170
1075,4.0,2014-2015,19690917-0022,260.0,I-3171
1075,4.0,2014-2015,19750722-0060,120.0,I-3171
1069,2.0,2014-2015,19640414-0013,240.0,I-3172
1069,2.0,2014-2015,19760524-0046,140.0,I-3172
1067,4.0,2014-2015,19580515-0017,240.0,I-3173
1067,4.0,2014-2015,19790618-0048,140.0,I-3173
1162,3.0,2015-2016,19580515-0017,240.0,I-3174
1162,3.0,2015-2016,19770224-0058,100.0,I-3174
1039,4.0,2015-2016,19610620-0006,280.0,I-3175
1039,4.0,2015-2016,19750331-0036,100.0,I-3175
1039,4.0,2015-2016,19920917-0109,140.0,I-3175
1163,3.0,2015-2016,19570828-0008,280.0,I-3176
1163,3.0,2015-2016,19760108-0050,100.0,I-3176
1163,3.0,2015-2016,19921208-0097,120.0,I-3176
1065,3.0,2015-2016,19611219-0014,280.0,I-3177
1065,3.0,2015-2016,19750705-0033,140.0,I-3177
1035,2.0,2015-2016,19630126-0001,240.0,I-3178
1035,2.0,2015-2016,19780317-0052,120.0,I-3178
1035,2.0,2015-2016,19900902-0114,140.0,I-3178
1005,2.0,2015-2016,19610620-0006,240.0,I-3179
1005,2.0,2015-2016,19750906-0032,120.0,I-3179
1137,3.0,2015-2016,19620831-0024,240.0,I-3180
1137,3.0,2015-2016,19780815-0047,100.0,I-3180
1137,3.0,2015-2016,19910421-0067,100.0,I-3180
1136,3.0,2015-2016,19620831-0024,260.0,I-3181
1136,3.0,2015-2016,19781130-0054,120.0,I-3181
1119,4.0,2015-2016,19620424-0026,280.0,I-3182
1119,4.0,2015-2016,19760108-0050,100.0,I-3182
1119,4.0,2015-2016,19900321-0080,140.0,I-3182
1105,3.0,2015-2016,19630126-0001,260.0,I-3183
1105,3.0,2015-2016,19750122-0056,140.0,I-3183
1105,3.0,2015-2016,19920226-0075,100.0,I-3183
1104,2.0,2015-2016,19580218-0007,280.0,I-3184
1104,2.0,2015-2016,19790708-0041,100.0,I-3184
1095,2.0,2015-2016,19660630-0020,240.0,I-3185
1095,2.0,2015-2016,19761009-0055,120.0,I-3185
1187,1.0,2016-2017,19580515-0017,240.0,I-3186
1187,1.0,2016-2017,19750906-0032,140.0,I-3186
1187,1.0,2016-2017,19930414-0106,140.0,I-3186
1182,1.0,2016-2017,19620522-0023,280.0,I-3187
1182,1.0,2016-2017,19750705-0033,100.0,I-3187
1182,1.0,2016-2017,19921127-0120,100.0,I-3187
1051,3.0,2016-2017,19570828-0008,280.0,I-3188
1051,3.0,2016-2017,19750705-0033,140.0,I-3188
1051,3.0,2016-2017,19900211-0140,100.0,I-3188
1200,4.0,2016-2017,19610918-0027,260.0,I-3189
1200,4.0,2016-2017,19750331-0036,100.0,I-3189
1200,4.0,2016-2017,19900317-0083,100.0,I-3189
1176,3.0,2016-2017,19610918-0027,260.0,I-3190
1176,3.0,2016-2017,19750102-0059,140.0,I-3190
1176,3.0,2016-2017,19900902-0090,120.0,I-3190
1169,1.0,2016-2017,19570615-0011,280.0,I-3191
1169,1.0,2016-2017,19750417-0051,140.0,I-3191
1169,1.0,2016-2017,19930512-0117,140.0,I-3191
1097,2.0,2016-2017,19690513-0015,240.0,I-3192
1097,2.0,2016-2017,19761024-0034,140.0,I-3192
1097,2.0,2016-2017,19901002-0085,140.0,I-3192
1074,1.0,2016-2017,19560812-0016,280.0,I-3193
1074,1.0,2016-2017,19780815-0047,140.0,I-3193
1074,1.0,2016-2017,19900211-0140,100.0,I-3193
1030,3.0,2016-2017,19690917-0022,240.0,I-3194
1030,3.0,2016-2017,19750512-0043,100.0,I-3194
1209,2.0,2017-2018,19570615-0011,260.0,I-3195
1209,2.0,2017-2018,19761009-0055,100.0,I-3195
1209,2.0,2017-2018,19920122-0065,140.0,I-3195
1253,3.0,2017-2018,19590129-0004,280.0,I-3196
1253,3.0,2017-2018,19771013-0040,100.0,I-3196
1129,3.0,2017-2018,19690917-0022,260.0,I-3197
1129,3.0,2017-2018,19780602-0035,100.0,I-3197
1120,1.0,2017-2018,19620424-0026,260.0,I-3198
1120,1.0,2017-2018,19790717-0045,140.0,I-3198
1120,1.0,2017-2018,19931231-0099,120.0,I-3198
1064,2.0,2017-2018,19561222-0030,280.0,I-3199
1064,2.0,2017-2018,19750102-0059,120.0,I-3199
1256,1.0,2017-2018,19580515-0017,240.0,I-3200
1256,1.0,2017-2018,19750102-0059,100.0,I-3200
1151,3.0,2017-2018,19580218-0007,280.0,I-3201
1151,3.0,2017-2018,19790426-0049,120.0,I-3201
1113,2.0,2017-2018,19600529-0021,260.0,I-3202
1113,2.0,2017-2018,19781217-0053,140.0,I-3202
1105,1.0,2017-2018,19601021-0018,280.0,I-3203
1105,1.0,2017-2018,19750705-0033,140.0,I-3203
1102,3.0,2017-2018,19680712-0028,260.0,I-3204
1102,3.0,2017-2018,19770224-0058,140.0,I-3204
1102,3.0,2017-2018,19900211-0140,100.0,I-3204
1192,1.0,2018-2019,19570615-0011,240.0,I-3205
1192,1.0,2018-2019,19780602-0035,140.0,I-3205
1192,1.0,2018-2019,19900801-0130,100.0,I-3205
1115,3.0,2018-2019,19690917-0022,240.0,I-3206
1115,3.0,2018-2019,19761009-0055,100.0,I-3206
1115,3.0,2018-2019,19910214-0084,100.0,I-3206
1210,2.0,2018-2019,19620424-0026,280.0,I-3207
1210,2.0,2018-2019,19770713-0042,100.0,I-3207
1210,2.0,2018-2019,19911025-0091,100.0,I-3207
1188,1.0,2018-2019,19560812-0016,260.0,I-3208
1188,1.0,2018-2019,19790702-0038,120.0,I-3208
1188,1.0,2018-2019,19920828-0070,140.0,I-3208
1255,2.0,2018-2019,19620424-0026,260.0,I-3209
1255,2.0,2018-2019,19761009-0055,140.0,I-3209
1221,2.0,2018-2019,19610918-0027,260.0,I-3210
1221,2.0,2018-2019,19761024-0034,120.0,I-3210
1221,2.0,2018-2019,19921201-0094,100.0,I-3210
1211,1.0,2018-2019,19560812-0016,240.0,I-3211
1211,1.0,2018-2019,19770713-0042,100.0,I-3211
1211,1.0,2018-2019,19930414-0106,120.0,I-3211
1122,3.0,2018-2019,19630126-0001,260.0,I-3212
1122,3.0,2018-2019,19761009-0055,100.0,I-3212
1122,3.0,2018-2019,19930829-0082,140.0,I-3212
1079,3.0,2018-2019,19600529-0021,260.0,I-3213
1079,3.0,2018-2019,19761024-0034,140.0,I-3213
1079,3.0,2018-2019,19920504-0093,140.0,I-3213
1044,2.0,2018-2019,19660630-0020,260.0,I-3214
1044,2.0,2018-2019,19790702-0038,120.0,I-3214
1029,1.0,2019-2020,19600905-0003,280.0,I-3215
1029,1.0,2019-2020,19750417-0051,140.0,I-3215
1029,1.0,2019-2020,19921201-0094,140.0,I-3215
1091,4.0,2019-2020,19560812-0016,280.0,I-3216
1091,4.0,2019-2020,19750906-0032,120.0,I-3216
1059,1.0,2019-2020,19630126-0001,260.0,I-3217
1059,1.0,2019-2020,19760108-0050,120.0,I-3217
1264,3.0,2019-2020,19660630-0020,280.0,I-3218
1264,3.0,2019-2020,19750417-0051,140.0,I-3218
1169,1.0,2019-2020,19620522-0023,240.0,I-3219
1169,1.0,2019-2020,19750906-0032,100.0,I-3219
1169,1.0,2019-2020,19921208-0097,120.0,I-3219
1119,3.0,2019-2020,19580515-0017,280.0,I-3220
1119,3.0,2019-2020,19750122-0056,100.0,I-3220
1066,3.0,2019-2020,19620424-0026,240.0,I-3221
1066,3.0,2019-2020,19750417-0051,120.0,I-3221
1186,2.0,2020-2021,19660630-0020,240.0,I-3222
1186,2.0,2020-2021,19760108-0050,140.0,I-3222
1186,2.0,2020-2021,19901219-0125,140.0,I-3222
1116,4.0,2020-2021,19650303-0019,260.0,I-3223
1116,4.0,2020-2021,19790702-0038,120.0,I-3223
1282,2.0,2020-2021,19580218-0007,280.0,I-3224
1282,2.0,2020-2021,19761020-0044,140.0,I-3224
1282,2.0,2020-2021,19900124-0064,100.0,I-3224
1196,3.0,2020-2021,19640220-0029,240.0,I-3225
1196,3.0,2020-2021,19780815-0047,120.0,I-3225
1167,3.0,2020-2021,19560612-0010,240.0,I-3226
1167,3.0,2020-2021,19750906-0032,120.0,I-3226
1242,4.0,2020-2021,19611219-0014,260.0,I-3227
1242,4.0,2020-2021,19790426-0049,140.0,I-3227
1242,4.0,2020-2021,19910327-0096,100.0,I-3227
1240,3.0,2020-2021,19690513-0015,240.0,I-3228
1240,3.0,2020-2021,19750417-0051,120.0,I-3228
1139,4.0,2020-2021,19620522-0023,240.0,I-3229
1139,4.0,2020-2021,19790708-0041,120.0,I-3229
1139,4.0,2020-2021,19911025-0091,140.0,I-3229
1094,1.0,2020-2021,19560705-0025,280.0,I-3230
1094,1.0,2020-2021,19750331-0036,140.0,I-3230
1094,1.0,2020-2021,19900317-0083,100.0,I-3230
1043,2.0,2020-2021,19601021-0018,280.0,I-3231
1043,2.0,2020-2021,19750220-0037,100.0,I-3231
1140,2.0,2021-2022,19650303-0019,260.0,I-3232
1140,2.0,2021-2022,19751018-0039,100.0,I-3232
1215,2.0,2021-2022,19610623-0005,240.0,I-3233
1215,2.0,2021-2022,19790426-0049,120.0,I-3233
1118,3.0,2021-2022,19690917-0022,240.0,I-3234
1118,3.0,2021-2022,19780317-0052,140.0,I-3234
1276,1.0,2021-2022,19650303-0019,260.0,I-3235
1276,1.0,2021-2022,19760524-0046,120.0,I-3235
1206,1.0,2021-2022,19560612-0010,240.0,I-3236
1206,1.0,2021-2022,19790717-0045,100.0,I-3236
1206,1.0,2021-2022,19920226-0075,100.0,I-3236
1187,3.0,2021-2022,19620522-0023,260.0,I-3237
1187,3.0,2021-2022,19771013-0040,100.0,I-3237
1187,3.0,2021-2022,19900616-0124,120.0,I-3237
1071,4.0,2021-2022,19601021-0018,260.0,I-3238
1071,4.0,2021-2022,19750331-0036,100.0,I-3238
1009,1.0,2021-2022,19690408-0009,260.0,I-3239
1009,1.0,2021-2022,19760108-0050,100.0,I-3239
1091,2.0,2022-2023,19630126-0001,240.0,I-3240
1091,2.0,2022-2023,19750722-0060,140.0,I-3240
1091,2.0,2022-2023,19930919-0137,100.0,I-3240
1076,2.0,2022-2023,19570826-0012,280.0,I-3241
1076,2.0,2022-2023,19750906-0032,120.0,I-3241
1106,4.0,2022-2023,19620424-0026,260.0,I-3242
1106,4.0,2022-2023,19781217-0053,140.0,I-3242
1039,4.0,2022-2023,19620424-0026,280.0,I-3243
1039,4.0,2022-2023,19760108-0050,120.0,I-3243
1039,4.0,2022-2023,19930302-0135,100.0,I-3243
1184,4.0,2022-2023,19600814-0002,240.0,I-3244
1184,4.0,2022-2023,19790708-0041,100.0,I-3244
1184,4.0,2022-2023,19930906-0110,100.0,I-3244
1069,1.0,2022-2023,19640220-0029,240.0,I-3245
1069,1.0,2022-2023,19781125-0031,120.0,I-3245
1069,1.0,2022-2023,19930414-0106,100.0,I-3245
1047,2.0,2022-2023,19560612-0010,260.0,I-3246
1047,2.0,2022-2023,19750102-0059,120.0,I-3246
1047,2.0,2022-2023,19901108-0087,120.0,I-3246
1007,3.0,2022-2023,19600905-0003,240.0,I-3247
1007,3.0,2022-2023,19761024-0034,100.0,I-3247
1240,2.0,2023-2024,19690408-0009,260.0,I-3248
1240,2.0,2023-2024,19750512-0043,140.0,I-3248
1240,2.0,2023-2024,19910421-0067,120.0,I-3248
1197,3.0,2023-2024,19660630-0020,260.0,I-3249
1197,3.0,2023-2024,19770224-0058,120.0,I-3249
1200,2.0,2023-2024,19630126-0001,260.0,I-3250
1200,2.0,2023-2024,19780424-0057,140.0,I-3250
1200,2.0,2023-2024,19930512-0117,100.0,I-3250
1121,3.0,2023-2024,19570826-0012,240.0,I-3251
1121,3.0,2023-2024,19790717-0045,120.0,I-3251
1121,3.0,2023-2024,19910101-0133,140.0,I-3251
1030,1.0,2023-2024,19650303-0019,240.0,I-3252
1030,1.0,2023-2024,19750512-0043,140.0,I-3252
1030,1.0,2023-2024,19930326-0132,120.0,I-3252
1006,4.0,2023-2024,19610620-0006,260.0,I-3253
1006,4.0,2023-2024,19760524-0046,140.0,I-3253
1265,4.0,2023-2024,19640220-0029,260.0,I-3254
1265,4.0,2023-2024,19750722-0060,140.0,I-3254
1265,4.0,2023-2024,19910822-0122,140.0,I-3254
1212,3.0,2023-2024,19690408-0009,260.0,I-3255
1212,3.0,2023-2024,19781125-0031,140.0,I-3255
1212,3.0,2023-2024,19921208-0097,100.0,I-3255
1177,3.0,2023-2024,19650303-0019,260.0,I-3256
1177,3.0,2023-2024,19780815-0047,140.0,I-3256
1158,1.0,2023-2024,19611219-0014,280.0,I-3257
1158,1.0,2023-2024,19750220-0037,100.0,I-3257
1093,4.0,2023-2024,19690917-0022,240.0,I-3258
1093,4.0,2023-2024,19790618-0048,100.0,I-3258
1093,4.0,2023-2024,19900902-0114,140.0,I-3258
1078,4.0,2023-2024,19611219-0014,260.0,I-3259
1078,4.0,2023-2024,19750722-0060,100.0,I-3259
1030,3.0,2013-2014,19570826-0012,260.0,I-3260
1030,3.0,2013-2014,19750331-0036,100.0,I-3260
1152,2.0,2013-2014,19620424-0026,260.0,I-3261
1152,2.0,2013-2014,19790717-0045,100.0,I-3261
1011,4.0,2013-2014,19590129-0004,260.0,I-3262
1011,4.0,2013-2014,19761020-0044,140.0,I-3262
1296,1.0,2013-2014,19660630-0020,260.0,I-3263
1296,1.0,2013-2014,19790708-0041,120.0,I-3263
1206,1.0,2013-2014,19640220-0029,240.0,I-3264
1206,1.0,2013-2014,19750705-0033,100.0,I-3264
1188,3.0,2013-2014,19630126-0001,240.0,I-3265
1188,3.0,2013-2014,19760108-0050,100.0,I-3265
1016,1.0,2013-2014,19640414-0013,280.0,I-3266
1016,1.0,2013-2014,19761009-0055,140.0,I-3266
1016,1.0,2013-2014,19920320-0121,100.0,I-3266
1201,2.0,2014-2015,19650303-0019,280.0,I-3267
1201,2.0,2014-2015,19760108-0050,100.0,I-3267
1201,2.0,2014-2015,19910817-0092,140.0,I-3267
1157,1.0,2014-2015,19620831-0024,280.0,I-3268
1157,1.0,2014-2015,19790702-0038,120.0,I-3268
1157,1.0,2014-2015,19910122-0077,100.0,I-3268
1295,1.0,2014-2015,19620424-0026,260.0,I-3269
1295,1.0,2014-2015,19781130-0054,140.0,I-3269
1295,1.0,2014-2015,19930512-0117,100.0,I-3269
1072,1.0,2014-2015,19640220-0029,280.0,I-3270
1072,1.0,2014-2015,19750122-0056,140.0,I-3270
1072,1.0,2014-2015,19900317-0083,140.0,I-3270
1096,2.0,2014-2015,19620831-0024,240.0,I-3271
1096,2.0,2014-2015,19790426-0049,140.0,I-3271
1096,2.0,2014-2015,19900511-0134,120.0,I-3271
1079,4.0,2014-2015,19690917-0022,240.0,I-3272
1079,4.0,2014-2015,19790708-0041,140.0,I-3272
1068,3.0,2014-2015,19570828-0008,240.0,I-3273
1068,3.0,2014-2015,19761024-0034,100.0,I-3273
1051,2.0,2014-2015,19570826-0012,240.0,I-3274
1051,2.0,2014-2015,19760524-0046,120.0,I-3274
1051,2.0,2014-2015,19910921-0136,100.0,I-3274
1030,1.0,2014-2015,19610918-0027,280.0,I-3275
1030,1.0,2014-2015,19781130-0054,140.0,I-3275
1030,1.0,2014-2015,19900511-0134,100.0,I-3275
1014,2.0,2014-2015,19690513-0015,240.0,I-3276
1014,2.0,2014-2015,19751018-0039,140.0,I-3276
1144,2.0,2015-2016,19600529-0021,260.0,I-3277
1144,2.0,2015-2016,19780602-0035,120.0,I-3277
1050,4.0,2015-2016,19570826-0012,280.0,I-3278
1050,4.0,2015-2016,19790618-0048,140.0,I-3278
1050,4.0,2015-2016,19910817-0092,100.0,I-3278
1277,2.0,2015-2016,19570828-0008,260.0,I-3279
1277,2.0,2015-2016,19750722-0060,100.0,I-3279
1225,2.0,2015-2016,19610620-0006,240.0,I-3280
1225,2.0,2015-2016,19771013-0040,140.0,I-3280
1040,2.0,2015-2016,19570826-0012,260.0,I-3281
1040,2.0,2015-2016,19770713-0042,100.0,I-3281
1040,2.0,2015-2016,19910403-0103,100.0,I-3281
1020,3.0,2015-2016,19690917-0022,260.0,I-3282
1020,3.0,2015-2016,19770713-0042,120.0,I-3282
1020,3.0,2015-2016,19900307-0105,140.0,I-3282
1186,3.0,2015-2016,19600905-0003,240.0,I-3283
1186,3.0,2015-2016,19780815-0047,120.0,I-3283
1186,3.0,2015-2016,19920504-0093,120.0,I-3283
1176,1.0,2015-2016,19620831-0024,260.0,I-3284
1176,1.0,2015-2016,19780602-0035,140.0,I-3284
1177,1.0,2015-2016,19690513-0015,280.0,I-3285
1177,1.0,2015-2016,19771013-0040,100.0,I-3285
1105,3.0,2015-2016,19560612-0010,240.0,I-3286
1105,3.0,2015-2016,19781125-0031,140.0,I-3286
1105,3.0,2015-2016,19901011-0119,100.0,I-3286
1018,1.0,2015-2016,19601021-0018,280.0,I-3287
1018,1.0,2015-2016,19761009-0055,140.0,I-3287
1018,1.0,2015-2016,19921002-0129,140.0,I-3287
1062,1.0,2016-2017,19560705-0025,240.0,I-3288
1062,1.0,2016-2017,19781130-0054,100.0,I-3288
1062,1.0,2016-2017,19931203-0066,100.0,I-3288
1238,3.0,2016-2017,19580515-0017,280.0,I-3289
1238,3.0,2016-2017,19761024-0034,120.0,I-3289
1120,3.0,2016-2017,19580515-0017,280.0,I-3290
1120,3.0,2016-2017,19781217-0053,120.0,I-3290
1120,3.0,2016-2017,19920206-0072,120.0,I-3290
1150,1.0,2016-2017,19630126-0001,260.0,I-3291
1150,1.0,2016-2017,19790708-0041,140.0,I-3291
1107,1.0,2016-2017,19610620-0006,260.0,I-3292
1107,1.0,2016-2017,19761020-0044,100.0,I-3292
1107,1.0,2016-2017,19931231-0099,120.0,I-3292
1080,3.0,2016-2017,19561222-0030,240.0,I-3293
1080,3.0,2016-2017,19761009-0055,140.0,I-3293
1057,1.0,2016-2017,19570828-0008,260.0,I-3294
1057,1.0,2016-2017,19790702-0038,120.0,I-3294
1057,1.0,2016-2017,19910927-0128,140.0,I-3294
1276,1.0,2017-2018,19640414-0013,240.0,I-3295
1276,1.0,2017-2018,19761020-0044,140.0,I-3295
1262,2.0,2017-2018,19600905-0003,240.0,I-3296
1262,2.0,2017-2018,19760524-0046,100.0,I-3296
1026,3.0,2017-2018,19601021-0018,280.0,I-3297
1026,3.0,2017-2018,19750906-0032,100.0,I-3297
1026,3.0,2017-2018,19900818-0116,140.0,I-3297
1019,1.0,2017-2018,19600905-0003,240.0,I-3298
1019,1.0,2017-2018,19751018-0039,120.0,I-3298
1299,4.0,2017-2018,19560612-0010,240.0,I-3299
1299,4.0,2017-2018,19761009-0055,140.0,I-3299
1299,4.0,2017-2018,19901108-0087,100.0,I-3299
1246,3.0,2017-2018,19580218-0007,260.0,I-3300
1246,3.0,2017-2018,19760524-0046,120.0,I-3300
1225,3.0,2017-2018,19560612-0010,280.0,I-3301
1225,3.0,2017-2018,19780602-0035,120.0,I-3301
1225,3.0,2017-2018,19901026-0111,140.0,I-3301
1151,1.0,2017-2018,19610918-0027,280.0,I-3302
1151,1.0,2017-2018,19760108-0050,100.0,I-3302
1151,1.0,2017-2018,19930302-0135,140.0,I-3302
1014,1.0,2017-2018,19580218-0007,280.0,I-3303
1014,1.0,2017-2018,19750331-0036,140.0,I-3303
1014,1.0,2017-2018,19920206-0072,140.0,I-3303
1171,4.0,2018-2019,19660630-0020,260.0,I-3304
1171,4.0,2018-2019,19761024-0034,140.0,I-3304
1171,4.0,2018-2019,19900307-0105,100.0,I-3304
1143,2.0,2018-2019,19561222-0030,240.0,I-3305
1143,2.0,2018-2019,19750220-0037,100.0,I-3305
1139,1.0,2018-2019,19600905-0003,240.0,I-3306
1139,1.0,2018-2019,19750102-0059,100.0,I-3306
1139,1.0,2018-2019,19920217-0098,120.0,I-3306
1292,2.0,2018-2019,19570615-0011,260.0,I-3307
1292,2.0,2018-2019,19790717-0045,140.0,I-3307
1264,2.0,2018-2019,19560705-0025,260.0,I-3308
1264,2.0,2018-2019,19790618-0048,120.0,I-3308
1198,4.0,2018-2019,19560812-0016,260.0,I-3309
1198,4.0,2018-2019,19770224-0058,120.0,I-3309
1198,4.0,2018-2019,19910101-0133,140.0,I-3309
1138,2.0,2018-2019,19630126-0001,260.0,I-3310
1138,2.0,2018-2019,19750417-0051,120.0,I-3310
1062,1.0,2018-2019,19690917-0022,280.0,I-3311
1062,1.0,2018-2019,19760524-0046,120.0,I-3311
1062,1.0,2018-2019,19921218-0101,120.0,I-3311
1020,3.0,2018-2019,19570828-0008,260.0,I-3312
1020,3.0,2018-2019,19750906-0032,120.0,I-3312
1061,1.0,2019-2020,19600529-0021,260.0,I-3313
1061,1.0,2019-2020,19771013-0040,120.0,I-3313
1061,1.0,2019-2020,19900201-0074,120.0,I-3313
1268,1.0,2019-2020,19561222-0030,280.0,I-3314
1268,1.0,2019-2020,19751018-0039,140.0,I-3314
1268,1.0,2019-2020,19921123-0108,100.0,I-3314
1188,4.0,2019-2020,19590129-0004,240.0,I-3315
1188,4.0,2019-2020,19781217-0053,140.0,I-3315
1177,3.0,2019-2020,19630126-0001,280.0,I-3316
1177,3.0,2019-2020,19780317-0052,100.0,I-3316
1177,3.0,2019-2020,19900723-0126,140.0,I-3316
1078,4.0,2019-2020,19650303-0019,260.0,I-3317
1078,4.0,2019-2020,19760524-0046,140.0,I-3317
1078,4.0,2019-2020,19900701-0138,140.0,I-3317
1271,1.0,2019-2020,19620424-0026,280.0,I-3318
1271,1.0,2019-2020,19750705-0033,140.0,I-3318
1271,1.0,2019-2020,19900124-0064,120.0,I-3318
1191,2.0,2019-2020,19690513-0015,260.0,I-3319
1191,2.0,2019-2020,19760524-0046,120.0,I-3319
1111,2.0,2019-2020,19600905-0003,240.0,I-3320
1111,2.0,2019-2020,19760108-0050,120.0,I-3320
1111,2.0,2019-2020,19901011-0119,120.0,I-3320
1072,4.0,2019-2020,19601021-0018,260.0,I-3321
1072,4.0,2019-2020,19751018-0039,120.0,I-3321
1072,4.0,2019-2020,19921201-0094,120.0,I-3321
1027,4.0,2019-2020,19620522-0023,260.0,I-3322
1027,4.0,2019-2020,19750512-0043,140.0,I-3322
1118,1.0,2020-2021,19580218-0007,280.0,I-3323
1118,1.0,2020-2021,19770713-0042,100.0,I-3323
1117,2.0,2020-2021,19620522-0023,240.0,I-3324
1117,2.0,2020-2021,19781130-0054,100.0,I-3324
1117,2.0,2020-2021,19921201-0094,140.0,I-3324
1279,1.0,2020-2021,19580218-0007,280.0,I-3325
1279,1.0,2020-2021,19781130-0054,100.0,I-3325
1279,1.0,2020-2021,19930326-0132,120.0,I-3325
1223,3.0,2020-2021,19690917-0022,240.0,I-3326
1223,3.0,2020-2021,19780424-0057,140.0,I-3326
1223,3.0,2020-2021,19920316-0107,120.0,I-3326
1029,3.0,2020-2021,19690917-0022,280.0,I-3327
1029,3.0,2020-2021,19750331-0036,120.0,I-3327
1220,1.0,2020-2021,19580515-0017,240.0,I-3328
1220,1.0,2020-2021,19760108-0050,100.0,I-3328
1209,4.0,2020-2021,19601021-0018,280.0,I-3329
1209,4.0,2020-2021,19781125-0031,140.0,I-3329
1209,4.0,2020-2021,19931231-0099,120.0,I-3329
1192,4.0,2020-2021,19690513-0015,240.0,I-3330
1192,4.0,2020-2021,19781125-0031,140.0,I-3330
1192,4.0,2020-2021,19931231-0099,100.0,I-3330
1099,1.0,2020-2021,19610918-0027,260.0,I-3331
1099,1.0,2020-2021,19750331-0036,120.0,I-3331
1035,1.0,2020-2021,19690513-0015,240.0,I-3332
1035,1.0,2020-2021,19781130-0054,140.0,I-3332
1035,1.0,2020-2021,19930919-0137,120.0,I-3332
1030,4.0,2020-2021,19570615-0011,280.0,I-3333
1030,4.0,2020-2021,19780317-0052,140.0,I-3333
1030,4.0,2020-2021,19901002-0085,140.0,I-3333
1279,4.0,2021-2022,19560612-0010,260.0,I-3334
1279,4.0,2021-2022,19770224-0058,140.0,I-3334
1192,4.0,2021-2022,19690513-0015,280.0,I-3335
1192,4.0,2021-2022,19770224-0058,120.0,I-3335
1157,3.0,2021-2022,19610623-0005,240.0,I-3336
1157,3.0,2021-2022,19771013-0040,120.0,I-3336
1157,3.0,2021-2022,19931203-0066,100.0,I-3336
1043,4.0,2021-2022,19560705-0025,260.0,I-3337
1043,4.0,2021-2022,19750906-0032,120.0,I-3337
1024,3.0,2021-2022,19640220-0029,260.0,I-3338
1024,3.0,2021-2022,19761024-0034,120.0,I-3338
1237,4.0,2021-2022,19620424-0026,280.0,I-3339
1237,4.0,2021-2022,19750331-0036,140.0,I-3339
1237,4.0,2021-2022,19910403-0131,120.0,I-3339
1197,3.0,2021-2022,19570828-0008,280.0,I-3340
1197,3.0,2021-2022,19761024-0034,120.0,I-3340
1197,3.0,2021-2022,19921201-0094,140.0,I-3340
1173,4.0,2021-2022,19560612-0010,240.0,I-3341
1173,4.0,2021-2022,19751018-0039,140.0,I-3341
1173,4.0,2021-2022,19901108-0087,100.0,I-3341
1115,2.0,2021-2022,19650303-0019,240.0,I-3342
1115,2.0,2021-2022,19780815-0047,120.0,I-3342
1115,2.0,2021-2022,19900124-0064,120.0,I-3342
1297,3.0,2022-2023,19690917-0022,280.0,I-3343
1297,3.0,2022-2023,19790618-0048,140.0,I-3343
1297,3.0,2022-2023,19910122-0077,140.0,I-3343
1264,3.0,2022-2023,19690408-0009,240.0,I-3344
1264,3.0,2022-2023,19781125-0031,140.0,I-3344
1224,3.0,2022-2023,19620424-0026,260.0,I-3345
1224,3.0,2022-2023,19790618-0048,120.0,I-3345
1224,3.0,2022-2023,19910206-0081,100.0,I-3345
1115,4.0,2022-2023,19561222-0030,260.0,I-3346
1115,4.0,2022-2023,19751018-0039,100.0,I-3346
1104,1.0,2022-2023,19690917-0022,240.0,I-3347
1104,1.0,2022-2023,19750331-0036,140.0,I-3347
1104,1.0,2022-2023,19920917-0109,100.0,I-3347
1031,4.0,2022-2023,19690513-0015,240.0,I-3348
1031,4.0,2022-2023,19750906-0032,140.0,I-3348
1031,4.0,2022-2023,19900701-0113,100.0,I-3348
1205,4.0,2022-2023,19610620-0006,240.0,I-3349
1205,4.0,2022-2023,19751018-0039,120.0,I-3349
1190,1.0,2022-2023,19630126-0001,240.0,I-3350
